case_id,query,true_intent,baseline_intent,domain_aware_intent,multi_issue,symptom_domains,decision_hint
CASE_004716,@AppleSupport please enable downgrade to iOS 10.3.3. Perf degraded so bad w iOS 11 I need a new phone. And it won’t be an iPhone. @AppleSupp,OS_UPDATE_SYSTEM_PERFORMANCE,BATTERY_CHARGING_POWER,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002076,Tried 2 reset the password for my mother’s apple account. Now we are informed it will be 12 days until recovery. She has 2 elderly parents. ,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_007783,Has anyone had a fix for Game Center yet? Or is it being PR managed into DMs? Not working on cellular or wifi. Stop blaming users and escala,CONNECTIVITY_WIFI_BLUETOOTH,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_002653,Hey @AppleSupport wtf happened to the ‘dash’ key since iOS 11 upgrade? I NEED IT BACK!!!,KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005785,@115858 i had 4 fucking alarms set on my phone to go hunting and none of them went off why is that apple? ITS FUCKING BULLSHIT this is the 5,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006175,@115858 needs to fix this “I️” issue! 😩🙄 @AppleSupport Awesome!! I️ will update my phone! Thanks!,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002165,#ios 11 updates are killing my phone. @115858 fix the battery issue soon. @AppleSupport 11.0.2 (5SE) @AppleSupport oh no... can't risk furth,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_001150,@AppleSupport just tried updating to the new OS with my MacBook pro and your new update just DESTROYED MY COMPUTER WHY??? @AppleSupport Look,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000243,"@115858 iOS 11 is messed up, now my phone is freezing so much @AppleSupport IOS 11.1.1",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000588,Nice!! The new @115858 2nd update doesn't allow me to turn my phone on! sweet! @AppleSupport @179841 My phone hasn’t worked for probably 3 w,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_000957,"Dear @115858, your iOS update is completely awful. Now our phones have so much lag and glitches they are almost unusable. #help #iphonefail ",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001504,Has @115858 resolved the issues with the iPhone 8 yet? 🤔,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000019,FOCO AQUI @AppleSupport Q Q TÁ ACONTECENDO ~ iOS 11 guloso https://t.co/Eonz2w9xPi @AppleSupport I said the battery is dying too fast. Is th,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_006316,my phone has been so laggy today @115858 fix this,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_004228,"Since I updated my phone, everything has been literal trash. Safari. Apps. Camera. Everything. @115858 GET. IT. TOGETHER @AppleSupport I tri",DISPLAY_TOUCH_SCREEN,BATTERY_CHARGING_POWER,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_006515,literally my phone is the slowest shit on the planet right now and it’s getting on my nerves @115858 @AppleSupport,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005120,@175600 @609261 @AppleSupport My AppleWatch is not mirroring properly Airplane mode. It always fails to turn back on.Is this known bug? @App,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002971,@115858 @AppleSupport IOS 11 is killing me !!!! My phone is more or less a box now. I have to reboot it 7 times a day. Why why why why why !,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000616,"#iclouddrive isn’t uploading nor downloading any documents, its been 7 hours for me, no Mac and no iOS device is updating it @AppleSupport @",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_003622,@115858 can you all fix this .. when I️ type “I️” it shows up as A with a question mark in a box... https://t.co/HreKNa8liO @AppleSupport Th,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_007220,.@AppleSupport $78 or $79 accidental purchase..please assist. @AppleSupport Thanks,APP_STORE_PURCHASES_BILLING,GENERAL_DEVICE_INQUIRY,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_002713,@AppleSupport Why does my Phone icon sometimes dim? This happened 2-3 times in the last 2 weeks. Tapping it restores the bright green color.,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_004890,"@AppleSupport my iPhone alarm doesn’t work unless phone is unlocked. What’s the deal? @AppleSupport Thanks, but it looks like the problem so",GENERAL_DEVICE_INQUIRY,AUDIO_SOUND_SPEAKER,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000024,"@118721 @AppleSupport my iPhone is not syncing and stuck on 'Copying diagnostic information'? 6s, latest version iOS and iTunes. @118720 @11",APP_STORE_PURCHASES_BILLING,OS_UPDATE_SYSTEM_PERFORMANCE,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_005384,Hey @AppleSupport tell IOS 11 to stop changing my brightness on its own and bring back night shift @AppleSupport Hey can you guys fix this b,KEYBOARD_TYPING_AUTOCORRECT,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_001231,Issue started BEFORE latest update download.Trying to download now amid restarts every 2/3 mins. @AppleSupport when are you going to respond,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000597,@AppleSupport How do I quit the High Sierra installer when it won't boot up so I can quit. https://t.co/oRioUTDkqP @AppleSupport I got it wo,HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,DISPLAY_TOUCH_SCREEN,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_004760,@AppleSupport can you explain how I'm on the old OS? and it says installed? https://t.co/W7LC2Cxrs5,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005873,"@AppleSupport https://t.co/J1Xgb4wVwN can you use different colours rather than different shades of the same one, which makes those markers ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003152,@AppleSupport I need to edit my shipping address on my iPhone X order. I am unable to do it online. Options? Thanks much. @AppleSupport Trie,GENERAL_DEVICE_INQUIRY,CONNECTIVITY_WIFI_BLUETOOTH,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007298,@115858 - please fix this problem with ios 11.1.2 https://t.co/0t8fpSJWyE @AppleSupport Issue is on iPhone6s. I am facing issue for email al,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003416,Gutted my #iphone6Plus has died completely after update @115858 I can't even get life linking it to #Mac - can you help? please! @AppleSuppo,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002674,"And @AppleSupport UKmail service is terrible can’t find my parcel and no phone number to call, their online form doesn’t work,give me a clue",CONNECTIVITY_WIFI_BLUETOOTH,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004568,WHY?! I have Apple Music and I’m signed in @AppleSupport #Apple #Help https://t.co/TxiN7cqDOV @AppleSupport Done thank you!,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_006258,@115858 i updated my phone and the “i” is still doing the thing. fix it.,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006790,I’m pretty sure this is the WORST update @115858 has ever had. My phones all fucked ever since I updated it. 🤮,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000094,@115858 what have you done to my phone with the latest update?! Please fix it. The freezing is tedious and every1 is complaining #back2the90,OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,False,,PROCEED
CASE_006348,"iOS 11 😒 @115858 @AppleSupport https://t.co/EbnOzGOyk5 @AppleSupport Same results always, iOS 11.0.3! @AppleSupport If you guys can help me ",OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_004285,"Thx for the most advanced phone ever, @115858. Now please get rid of the ""sent from my iPhone"" sig at the bottom of every email I mean wtf",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004495,Hi! @AppleSupport AirPods appear to be either not charging correctly or losing battery fast. This is recent behavior. (1) @AppleSupport Less,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_006403,"@115858 #Apple I️ may be late to the party, but what is up with the crazy question mark in a box autocorrect thingy that replaces the letter",KEYBOARD_TYPING_AUTOCORRECT,OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_005331,@115858 Puhleez get letter “i” issue together. It’s getting ridiculous at this point. @AppleSupport Thank you. I’ve tried and it does not wo,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001279,@AppleSupport PLEASE sort out the bug that makes my phone crash every minute! It’s ridiculous! #iOS112 update @AppleSupport @247552 What hap,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_007484,"@AppleSupport my iPhone won’t back up, the time remaining increases but nothing happens . Updated software but the issue seems to be ongoing",ACCOUNT_APPLEID_ICLOUD,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_001489,"Ever since the last update, my iphones music constantly pauses without me clicking it @AppleSupport",APP_STORE_PURCHASES_BILLING,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,,PROCEED
CASE_000936,@AppleSupport just updated to ios11.0.2 and now cannot make calls and calls I receive get disconnected! @AppleSupport I think the ios11.0.2 ,CONNECTIVITY_WIFI_BLUETOOTH,AUDIO_SOUND_SPEAKER,CONNECTIVITY_WIFI_BLUETOOTH,False,,PROCEED
CASE_005673,@115858 my iPhone 6 suddenly has no service.Any suggestions?,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_001628,@AppleSupport when ever I try to download an app it won’t go past the loading circle even after I have done Touch ID @AppleSupport It is,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_001398,@AppleSupport Where’s my option to use #ApplePayCash ? https://t.co/PXQpaaoRqq @AppleSupport So since I have 11.2 installed currently I shou,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,False,,PROCEED
CASE_006782,I'm convinced my phone hates me. I haven't been getting messages for the past week. I need you to fix this @115858 because I'm tired.,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002497,Since #iOS11 my notifications have been messed up. Can you sort it out please @115858 @AppleSupport It’s not everyday what version. Bye.,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_005983,". @AppleSupport you need to work on this bug, it’s a real self-esteem killer https://t.co/iwv0acDzuH",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000935,Why is my iPhone tripping w this new update @AppleSupport @AppleSupport @216977 Mine too. Can ya'll send me a new one @AppleSupport When I t,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,,PROCEED
CASE_007907,Until this issue is resolved I will tweet @115948 and @115858 daily. I want to be able to use my Apple Music app! I need my music! And I pay,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_007032,@115858 still waiting for my phone to work properly after this update............................. @AppleSupport I’ve tried and you want me ,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_000722,the new update makes all my apps run really slow get it together @AppleSupport,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002498,The new @AppleSupport iOS messing with my Touch ID. Can’t even reset it now. https://t.co/9ZkPCyzHsi @AppleSupport Thanks for a response on ,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_003048,@AppleSupport hi. I have a problem with my MacBook Air. It didn't do the iOS update fully and now I have this when I turn it on https://t.co,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000838,"Yo @AppleSupport, I updated to 11.0.2 and now can no longer login to iMessage at all. Cannot send/receive anything. @AppleSupport It won’t l",ACCOUNT_APPLEID_ICLOUD,CONNECTIVITY_WIFI_BLUETOOTH,ACCOUNT_APPLEID_ICLOUD,False,,PROCEED
CASE_004339,My IPhone glitch is that it won’t stay connected to any WiFi. @AppleSupport ? @AppleSupport Thank you. I did all of these and no dice. I’m u,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_000360,@AppleSupport My iPhone won't backup to iCloud whenever I plug in. I've been trying all week and nothing will work. When I go to settings an,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,True,"DISPLAY_TOUCH_SCREEN, ACCOUNT_APPLEID_ICLOUD, APP_STORE_PURCHASES_BILLING, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_001469,@115858 @AppleSupport my phone is freezing after this new update. When I go through suspended apps and select one it stops. Have to press ho,ACCOUNT_APPLEID_ICLOUD,OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,False,,PROCEED
CASE_000505,I updated to 11.0.2 today...now my iPhone 6 ringtone is very quiet..a phone that you can't hear ringing!  Not good! @115858,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,,PROCEED
CASE_004317,Yo @AppleSupport you want to fix the connectivity issues with iOS 11.1 please? Pretty annoying I can’t even use my phone after updating 😡 @A,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
CASE_000102,Why every time I️ type I️ it’s a question mark @AppleSupport @AppleSupport 11.0.3 https://t.co/d7fsU9eKd9,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003783,@AppleSupport I am still seeing the square with the question mark Inside even after updating to the new iOS,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_001054,"@115858 Contacts app is no longer working on my MacBook Air Laptop. I can add contacts on my phone, but if I add them on my laptop, they imm",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,HOW_TO_SETTINGS_CONFIGURATION,False,,PROCEED
CASE_006677,"@AppleSupport ""Could not activate iphone"" ""activation server cannot be reached"". Any issue? @AppleSupport I used Itunes to do it. It worked.",APP_STORE_PURCHASES_BILLING,GENERAL_DEVICE_INQUIRY,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_005958,I'm mad at @115858 well the Apple Store situation this morning if you would like to talk to me @115858 Story time: was at the Apple Store be,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003284,Someone from @115858 care to explain the “I️” bug that’s been plaguing us today? @AppleSupport 11 @AppleSupport @447923 TATI I️ am having th,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_000978,this “I” turning into a question mark and an A has been going on for too long. kinda don’t even want to tweet/text anymore @AppleSupport @11,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004236,@115858 why can’t i connect my phone to my car since the update? @AppleSupport 7 plus. I plug my charger cord to my car @AppleSupport it rea,BATTERY_CHARGING_POWER,APP_STORE_PURCHASES_BILLING,CONNECTIVITY_WIFI_BLUETOOTH,False,BATTERY_CHARGING_POWER,PROCEED
CASE_001132,@AppleSupport any way to check my battery health for my iPhone? @AppleSupport Thanks for the reply. I got someone one chat.,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_007268,"@AppleSupport I have an iPhone X reservation to collect 18-18.30, am I able to collect it earlier or does it have to be that specific time? ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002201,@AppleSupport Trying to buy stickers and all it does is clock... https://t.co/TWLhyZijIu @AppleSupport It finally went through. Thanks,GENERAL_DEVICE_INQUIRY,DISPLAY_TOUCH_SCREEN,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_002663,@AppleSupport issues regarding iPhone SE after installing IOS 11.0.2 update ..phone gets hanged! @4305 app also facing problems,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_003354,"Honestly, @AppleSupport , after installing iOS 11 &amp; 11.1 my @123765 app no longer works? Timeline won’t refresh &amp; can only update on",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_004077,You’ve been complaining about this for 30 minutes now. Come on https://t.co/dfCHdkA5rA @503153 I’m hoping @115858 will hear my complaints to,AUDIO_SOUND_SPEAKER,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001227,"@AppleSupport hey guys, the native music app crashes continually. I wouldn’t  restore my iphone. Any suggestion? @AppleSupport Thank you for",APP_CRASH_AND_DOWNLOAD,APP_STORE_PURCHASES_BILLING,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_002357,"Not at all happy with @115858 iOS 11.0.3. Updated yesterday, already had phone lock up twice, and WiFi connections are #fubar. Should have s",BATTERY_CHARGING_POWER,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"BATTERY_CHARGING_POWER, CONNECTIVITY_WIFI_BLUETOOTH, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_007701,@AppleSupport Been facing this weird animation bug on iMessage and mail app ever since I updated to ios 11 on my iPhone 6 which has now carr,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,True,"DISPLAY_TOUCH_SCREEN, ACCOUNT_APPLEID_ICLOUD, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_000604,"@AppleSupport my wifes iPhone 8 is hung up, how do I do a hard restart? @AppleSupport I had found all those solutions, and none worked.  I t",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, APP_STORE_PURCHASES_BILLING, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_001487,What the witch tits is going on with my iPhone @115858 ?!?! I updated it and now I can barely get a text out before it restarts!! Get it tog,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002538,"@AppleSupport Can @115858 implement a shortcut ""low power mode"" to the quick access icons 🙏 https://t.co/7c5hxjSKJd @AppleSupport 6; 10.3.2.",HOW_TO_SETTINGS_CONFIGURATION,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,,PROCEED
CASE_005488,"@AppleSupport I️ don’t know if it’s me, but I️ think something is a little off here https://t.co/UDZyFm1SQz",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001465,@115858 @AppleSupport why is the iPhone 8 such a piece of crap. Literally had it a month and it’s already not working properly.,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
