case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_004424,@115858 FIX THIS I️ BS. It’s annoying as hell. @AppleSupport Thank you. I will give that a try. So far I keep selecting the real “I” to the left in predictive text to overcome it but I forget sometimes,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.3867384507162072,0.883,0.6667,True,NONE,We'd like to help get this sorted out. This should help you out: https://t.co/xU1AGHStV6 Let us know in DM. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3867) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004218,I️ need to figure out how to fix my phone. This glitch is pissing me off. FIX IT! @115858 @AppleSupport Thank you!,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.2802807749761594,0.8376,0.3333,True,NONE,We'd like to help get this sorted out. We have an article that can help with that here: https://t.co/xU1AGIa4ME Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007348,F*cking #Apple lying to me about #Bluetooth being off. No wonder my battery is draining like nobody’s business. If I switch Bluetooth off I want it off not my phone going ‘she doesn’t mean it’ 😡😡😡😡@115858 @AppleSupport I know. But why doesn’t it turn off when I turn it off from the pull up? The icon doesn’t even continue to be shown it’s sneaky and wrong. @AppleSupport This is an awful change. If I want Bluetooth off I want it off. Not to have to go into settings all the time. @AppleSupport And it didn’t disconnect my Bluetooth connections as I knew it was still on because I got a notification on my Fitbit. So it didn’t even turn it off a bit.,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.2982354286785121,0.711,0.0,True,NONE,We'd like to help get this sorted out. We can get you some more information on that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002243,yo @115858 wtf is this all about? new iphone comes out &amp; my old iphone goes to shit! https://t.co/l4oqwsibF8,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.3127478283705096,0.8063,0.6667,True,NONE,We'd be happy to help with this. Can you tell us a bit about the trouble you're running into? We're happy to help get your iPhone working like it should be! Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3127) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002945,@AppleSupport my Watch series 0 won’t boot up - it just flashes the Apple Logo and then goes black again :( @AppleSupport Thanks I’ve tried all of that but all it does it flash the logo briefly and then goes black again. Any other ideas?,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.1901953344891211,0.7405,0.6667,True,NONE,We'd like to help get this sorted out. Let’s get your Apple Watch back up and running. Let us know if any of these steps help: https://t.co/xJA07Qi7x0 DM us the country you're located in and we can look into some additional options. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1902) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006414,@AppleSupport why does iOS 11.1.1 insist on turning on my bluetooth without my consent? Anytime I get near a bluetooth device it turns on. Anytime I restart the phone it’s on. @AppleSupport I know how to use bluetooth. I know how to turn it off and on. I reached over t because I dont like the continuity feature. No wonder the battery life is not very good. Thanks,BATTERY_CHARGING_POWER,CONNECTIVITY_WIFI_BLUETOOTH,0.40270850407418185,0.7726,0.3333,True,NONE,"We'd be happy to help with this. We’d love to team up to see why this is happening. To begin, which iPhone model and iOS version are you using? Also, do you have Bluetooth turned on in Settings &gt; Bluetooth? So you're not touching the Bluetooth quick-disconnect button in the Control Center at all, you only use the power button in Settings &gt; Bluetooth to turn it on/off, is that right? Let us know if this helps resolve the issue.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002022,@AppleSupport hi is this something i need to worry about or is it a fake? https://t.co/IxiJjP5cNt @AppleSupport great thanks!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.42583459811716656,0.8384,1.0,True,NONE,We'd like to help get this sorted out. We're glad you reached out to check. That email is not coming from us. Please take a look here on how you can get it reported: https://t.co/LNMCdqt6fD Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4258) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006797,@115858 well you’ve outdone yourselves on shocking service for a faulty 3 month old iPhone that I’m stuck with yet you have my money. @1647 @AppleSupport Thanks I’ve done so,APP_CRASH_AND_DOWNLOAD,CONNECTIVITY_WIFI_BLUETOOTH,0.23437083779989004,0.7942,0.0,True,NONE,"We'd like to help get this sorted out. We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6 We’re glad we could assist you. Please feel free to contact us back if you have any other questions or concerns. Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006926,"@AppleSupport will you please fix this shit! 👇🏻 Why is there an effing boxed question mark every time the letter “I️” is used?! @115858 https://t.co/KEKg0SZRQI @AppleSupport @115858 See, it did it again! @AppleSupport Thank you for replying but I️ have version 11.1.2, what are my options?",GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,0.3289610881880859,0.8212,0.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000164,"@AppleSupport The last upgrade really messed up my macbook. It works way too slower and spends 10%~/h charge. Is it normal? @AppleSupport I think -for some reason- it works as it would right now. If the problem keeps occuring, I will contact you via DM. Thank you for the attention. ^^",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.19741906287074154,0.6637,0.6667,True,NONE,We'd be happy to help with this. We've received your DM and look forward to working with you there. Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1974) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002321,"I’m assuming someone has told @115858 that the latest iOS update is terrible @342218 @115858 My phone and iPad have turned into very expensive paperweights. @342218 @115858 I’ve had a lot of performance issues @342218 @115858 Having troubles with my iPhone immediately after updating. Phone sticks when texting, trying to get voicemail etc @342218 @115858 @115858 fix your release or my next phone is a Samsung. Planned obsolescence = ecological irresponsibility @342218 @115858 Does anyone else have their apps pop open randomly? @342218 @115858 What’s so terrible about giving my phone battery such an exercise and constantly rotating to the wrong screen orientation??? @342218 @115858 Yeah, my battery drains so much faster after the update @342218 @115858 Amen. Any fix for the battery drain? @342218 @115858 It’s terrible. So many bugs still. Can’t get the fix updates right either. @115858....get it together. @342218 @115858 Enlarged pics in apps won’t return to normal size. @342218 @346741 @115858 It is awful. Phone is hypersensitive. Constantly closing apps and shifting screens @342218 @115858 And by the way, six of my apps (from the App Store) no longer work because this new iOS has decided they're no longer compatible. @342218 @115858 The new update literally sucks. It has made my phone so effin slow. @342218 @115858 Two iPhones here suffering from severe battery drain since updating to iOS 11, not to mention the dozens of bugs. No fix in sight. @342218 @351248 @115858 The iOS update totally screwed up my phone! I plug it into my Bluetooth in my car and nothing comes through the system. Ready to dump it @342218 @115858 Phone so slow. Dead battery in 8 hours. COGNOS no longer works on iPad. Bad juju @342218 @351248 @115858 Love that the sideways screen never turns back around. @342218 @43925 @115858 FIOS Mobile and CNN Live don’t function properly on my iPad if i’m away from home...either won’t play or I get the apps to play, shuts down. @342218 @351248 @115858 Has anyone had any problems with text messages coming through and recent calls not updating @342218 @43925 @115858 Wow, my battery drains super fast after updating and I thought it was just me @342218 @351248 @115858 I would love to tell @115858 IOS 11 is terrible but my phone locked up when I loaded it. @342218 @115858 Sucks the battery. I could go a whole day before now I’ve got it in the charger 2-3 times a day. Ughhhh. @342218 @115858 @AppleSupport can we please have our ringtones back? @AppleSupport @342216 Alarm clock won't work. Battery dies. I refused update @AppleSupport Sounds like a plan @AppleSupport Love the new location btw https://t.co/HDyzUySM4g @AppleSupport @325308 My phone just shuts it self down for no reason @AppleSupport @325308 It will not go to the next one...stays on the one you just listened to 😡 @AppleSupport I’m using the only keyboard I’ve ever known. It’s not an external it’s the one that comes up when you wanna text @AppleSupport @325308 I’m having a problem with my gmail notifications not updating. It’s always wrong. Tells me I have new emails when I don’t. @AppleSupport @325308 My new iPad Pro is glitching from simple stuff like multiple app drag and drop function, to orientation issues. @AppleSupport @325308 My phone battery is being drained while my Apple charger case is not @AppleSupport @342368 Anyone disappointed in new iPhone 8. Seems like Samsung has been leading after the iPhone 6 @AppleSupport @342368 Should we turn off background refresh? @AppleSupport @342368 Messenger app keeps freezing @AppleSupport @342368 Due to the update, for the first time ever I looked into getting a Samsung. @AppleSupport iPad orientation does not move when the iPad does any longer,  charge don’t last, podcast update is horrible @AppleSupport @342368 Everyone is listing their issues just start reading @AppleSupport!!! @AppleSupport @342368 I have a 6s and am not updating till I read positive reviews on updates or newer phone models.  No DM's necessary. @AppleSupport @342368 My camera keeps switching itself back to live mode even after I turn it off. Live mode won't stay off. @AppleSupport @342368 My Acura no longer downloads my phones address book. @AppleSupport @561553 Gah! @AppleSupport @561553 The public isn't your QA team. These issues should be worked out before official release. All that money and you release a beta version. @AppleSupport @561553 AYFKM? People are CLEARLY tweeting about the issues they are experiencing. You must have been getting tech data from hundreds of users. @AppleSupport @561553 I’m having big problems since the update. Siri has taken over my phone. She’s calling my contacts and being abusive to them. @AppleSupport @561553 When I read your responses, Apple support, it is in the voice of Hal. @AppleSupport @342744 Same issue here.  Software is up to date. iPhone 6 @AppleSupport @354442 Why do you want a DM? Why not list it here so everyone can benefit from what you have to say? @AppleSupport @354442 Automated reply. I was on the phone with them for two hours – they’re acting like they haven’t heard of this. 🙄 @AppleSupport @354442 I just tried to dm but the same thing keeps happening. My iPhone 7 keeps locking up. Would not send my message to you. Happens in all areas @AppleSupport @354442 The keyboard blocks my texts - can’t see what I’m typing @AppleSupport @354442 @43297 @43298 
#inspiration @AppleSupport @354442 never needed support for my $20 android... no problems... @AppleSupport @354442 Given the original tweet, I’m going to assume that we are all using @115858 devices. Many will be saying ‘were using’ soon if this keeps up. @AppleSupport @354442 This sucks!  Others on our phone plan are now getting all my texts sent to their phones.  Don’t want them seeing my texts @AppleSupport @347208 DM you? Haha @applesupport just do some Google and Twitter searches re this update their are specific complaints EVERYWHERE! #applesucks @AppleSupport @559775 Can’t you just come out with another update to fix this? @AppleSupport Already contacted support by phone. Spent time diagnosing and tried various things, restore as new etc.. Nothing worked on either phone @AppleSupport @563430 It’s your updates it is killing everyone’s battery I have nothing even on anymore I can get thru 3pm without it dying @AppleSupport 6.5 and yes v11.0.3 @AppleSupport 6S and yes, v11.0.3 @342395 @AppleSupport @325308 I had the same issue. It might a problem with the battery. @561556 @AppleSupport @561553 AGREED! Phone manufacturers need to stop using the public as beta testers! @561556 @AppleSupport @561553 Problem is the public is lazy and stupid, and doesn’t bother to learn their device. They are great at complaining though... @342370 @AppleSupport @354442 😊😊😊 That’s exactly what they don’t want, of course. @342370 @AppleSupport @354442 How about telling us how to undo this update!!! It is awful, pics hard to save, email visually difficult, everything is huge! @342370 @AppleSupport @354442 I guess none of you realize you are talking to an AppleBot. @342370 @AppleSupport @354442 their looking for $$$... throw that apple in the dumpster and get an Android... @342370 @AppleSupport @354442 uppity and snooty attitude also... @342370 @AppleSupport @354442 Because if it is a DM then nobody will know if they actually address the issue. @342370 @AppleSupport @354442 Possibly they want the one on one for confidentiality &amp; personal conversation. I’m for that. BTY, my iPhone is running great since update. @342373 @AppleSupport @354442 buy a $20 android... @354440 @AppleSupport @354442 apples new feature... keeps people sharp.... @AppleSupport @342395 Yeah, I DMed you and it didn’t help. @AppleSupport @342395 Hey Apple. Fix the problems not one phone at a time @AppleSupport iOS 11.0.3 @AppleSupport @342368 DM, DM, DM. Why not tell everyone? @AppleSupport @342368 I restart every week. This has not changed the issue @AppleSupport @342368 My iPhone locks up. Won’t let me dm. I typed message to you but locks and won’t send. @561600 @342370 @AppleSupport @354442 throw in nearest dumpster and get an Android... @342373 @AppleSupport @354442 Apple does a great job convincing people they need stuff they don't need... @AppleSupport @354440 Same here! Battery life is terrible @AppleSupport In messaging - can’t see my text - covered by keyboard - also the done button does not work @AppleSupport Yes and I think yes. @342370 @AppleSupport @342368 Just DM them, screenshot it and post it. @AppleSupport @342401 Our entire information technology department has warned us not to upgrade to the latest iOS version. Normally they're nagging us to do it @AppleSupport @342401 APPLE NEEDS TO ANSWER MY DM!! Liars!! @AppleSupport 11.0.3",KEYBOARD_TYPING_AUTOCORRECT,BATTERY_CHARGING_POWER,0.5900193405200286,0.7538,1.0,True,NONE,We'd like to help get this sorted out. We'd be happy to help with your battery life and system performance. Can you DM us the model of iPhone we are working with? https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5900) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
